Bank,Canal,CanalKey,ParentKey,ChildKey,ParentName,ChildName,Class,SectionName,BranchArea,Area_G1,Area_G2,Area_G3,Nov-1,Nov-2,Nov-3,Nov-4,Nov-5,Nov-6,Dec-1,Dec-2,Dec-3,Dec-4,Dec-5,Dec-6,Jan-1,Jan-2,Jan-3,Jan-4,Jan-5,Jan-6,Feb-1,Feb-2,Feb-3,Feb-4,Feb-5,Feb-6,Mar-1,Mar-2,Mar-3,Mar-4,Mar-5,Mar-6,Apr-1,Apr-2,Apr-3,Apr-4,Apr-5,Apr-6,May-1,May-2,May-3,May-4,May-5,May-6,Jun-1,Jun-2,Jun-3,Jun-4,Jun-5,Jun-6,Jul-1,Jul-2,Jul-3,Jul-4,Jul-5,Jul-6,Aug-1,Aug-2,Aug-3,Aug-4,Aug-5,Aug-6,Sep-1,Sep-2,Sep-3,Sep-4,Sep-5,Sep-6,Oct-1,Oct-2,Oct-3,Oct-4,Oct-5,Oct-6
Right,Gegesik MC.,R_M2,R_Gs_26,R_Gs_27,B.Gs.16,B.Gs.17,Other,sec27,3981.75,,3981.75,,3.182172961676955,2.5109549969457303,2.852624403613682,2.9843607124485603,0.6101288877636318,0.0,0.0,0.0,0.0,0.0,1.3132455235512057,2.888410561139402,4.318741913621867,5.952765565974221,5.8087697378176015,1.3360638261959878,1.9137088396990733,5.0678999565972225,0.7260965497470854,0.0,2.5640789448302477,2.527716399016203,0.0,3.4575586419753086,2.4542986874678494,1.4198708365483537,1.150903434177812,3.106746652359824,2.043921384709362,0.5078058382094477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7199892159171988,5.468397697157729,8.259634752493037,9.717543294881535,8.718232489395488,8.043160313366064,5.795150872878086,5.786839433834878,5.718962681648661,5.78337633423354,5.674404133444789,5.9672669230645585,6.454525036972736,6.134534633809156,6.047264523855454,6.112024486400465,5.650277872888801,5.1462814442408265,3.8899843455289775,2.6310322037894376,1.3852398405349793,0.9234932270233195,0.5656396015517831,1.2905817847650887,2.0951752588091557,2.081392122395833,2.1836920846193415,2.2271193536201137,2.519474221965021,2.2859689595121733
Right,Gegesik MC.,R_M2,R_Gs_27,R_Gs_28,B.Gs.17,B.Gs.18.1,DS,sec28,3286.66,,3286.66,,2.6230051233139005,2.069732821162694,2.3513644656278565,2.459952219078647,0.5029177287844366,0.0,0.0,0.0,0.0,0.0,1.0824835035455087,2.380862319975854,3.5598574628485675,4.906752324741186,4.788059280855982,1.1012921998242458,1.5774340840406373,4.177374300733025,0.5985076841968643,0.0,2.1135218889317553,2.0835489285943924,0.0,2.850000342935528,2.0230320943894315,1.1703727369827388,0.9486679827412934,2.5608326398712555,1.6847658277249085,0.4185747699176477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2420357832936832,4.507497030709414,6.808261063557535,8.009987563676146,7.186274524146233,6.629825268352574,4.776833507480281,4.769982545117456,4.714033019154378,4.767127977466278,4.677304248709229,4.918705519743798,5.3203431882644585,5.056581137295666,4.9846460324859985,5.038026447563015,4.657417427406025,4.241982681904673,3.2064406903125477,2.1687101968545184,1.1418270604709646,0.7612180403139762,0.4662460496923105,1.063802211338782,1.7270134289623338,1.7156522497106481,1.7999761781264287,1.835772456472194,2.0767550575845903,1.884281076091201
Right,Gegesik MC.,R_M2,R_Gs_28,R_Gs_29,B.Gs.18.1,B.Gs.18,Other,sec29,3286.66,,3286.66,,2.6230051233139005,2.069732821162694,2.3513644656278565,2.459952219078647,0.5029177287844366,0.0,0.0,0.0,0.0,0.0,1.0824835035455087,2.380862319975854,3.5598574628485675,4.906752324741186,4.788059280855982,1.1012921998242458,1.5774340840406373,4.177374300733025,0.5985076841968643,0.0,2.1135218889317553,2.0835489285943924,0.0,2.850000342935528,2.0230320943894315,1.1703727369827388,0.9486679827412934,2.5608326398712555,1.6847658277249085,0.4185747699176477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2420357832936832,4.507497030709414,6.808261063557535,8.009987563676146,7.186274524146233,6.629825268352574,4.776833507480281,4.769982545117456,4.714033019154378,4.767127977466278,4.677304248709229,4.918705519743798,5.3203431882644585,5.056581137295666,4.9846460324859985,5.038026447563015,4.657417427406025,4.241982681904673,3.2064406903125477,2.1687101968545184,1.1418270604709646,0.7612180403139762,0.4662460496923105,1.063802211338782,1.7270134289623338,1.7156522497106481,1.7999761781264287,1.835772456472194,2.0767550575845903,1.884281076091201
Right,Gegesik MC.,R_M2,R_Gs_29,R_Gs_30,B.Gs.18,B.Gs.19,Other,sec30,3109.86,,3109.86,,2.492428682984682,1.9666989605659861,2.23431063332333,2.3374927540580708,0.4778818620148894,0.0,0.0,0.0,0.0,0.0,1.0285961354455575,2.2623400479859166,3.3826433539447702,4.662488123178227,4.549703765869583,1.0464685115526409,1.4989074636702666,3.9694194396219142,0.5687132311790316,0.0,2.008308154363854,1.9798272850758738,0.0,2.708123799725651,1.9223230537515712,1.1121101341020803,0.9014421168290848,2.433351222690186,1.6008961003586533,0.3977375999930935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.130424468061729,4.283108251658554,6.469337404350876,7.611240472467752,6.828532887177548,6.29978436379938,4.5390368253815145,4.532526912401406,4.479362623063844,4.529814448659694,4.444462256253811,4.673846273344621,5.055489921803555,4.804858272069328,4.736504185778179,4.787227257748201,4.42556542551988,4.030811535642671,3.0468201056074724,2.06074912003696,1.0849854966849566,0.7233236644566373,0.4430357444796905,1.0108448210781509,1.6410405637359964,1.6302449580439817,1.7103711369741654,1.7443854322952392,1.9733716213705987,1.7904792328127375
Right,Gegesik MC.,R_M2,R_Gs_30,R_Gs_31,B.Gs.19,B.Gs.20.1,Other,sec31,2999.75,,2999.75,,2.411106444044353,1.9025300782678896,2.161410195116025,2.2612257195930496,0.4622896714606197,0.0,0.0,0.0,0.0,0.0,0.9950353995774266,2.188525074180418,3.27227544935542,4.510361815293061,4.401257353227316,1.0123246409893694,1.4500015464248963,3.8399063753858025,0.5501574211010137,0.0,1.9427816593792864,1.9152300556198554,0.0,2.6197639231824414,1.8596020556484338,1.0758245277491993,0.8720301253381726,2.353956545960505,1.548662527506287,0.384760333135669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.060913597472416,4.143360239999673,6.2582577430655535,7.3629031296342875,6.605733500036022,6.094236829860736,4.390938450574415,4.38464094114369,4.333211280792753,4.382016978880887,4.299449633011355,4.521349375035721,4.890540865412093,4.648086752329102,4.581962903306471,4.631030997620885,4.281169362580494,3.8992953879339085,2.947409344397767,1.9935115964601424,1.0495849051211705,0.6997232700807801,0.42858050292447786,0.9778632699378902,1.58749716899577,1.5770537991898153,1.654565644433013,1.6874701312085625,1.9089850254343843,1.7320599965944592
Right,Gegesik MC.,R_M2,R_Gs_31,R_Gs_32,B.Gs.20.1,B.Gs.20.2,Other,sec32,2958.53,,2958.53,,2.38066322645176,1.8785082698188158,2.134119703217877,2.2326749325560127,0.45645268940043454,0.0,0.0,0.0,0.0,0.0,0.9824718401143047,2.1608922232108183,3.2309589020193648,4.45341288775672,4.345686005219741,0.9995427833504805,1.4316934735082298,3.791422781635803,0.5432109994189149,0.0,1.918251624657064,1.8910478941615223,0.0,2.5866861454046632,1.8361222668752855,1.0622409050640145,0.8610196604461975,2.324234916909579,1.5291087369970278,0.37990225539647143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034892000108948,4.091045163797883,6.179239455551422,7.269937320247353,6.522327898928278,6.017289510371581,4.335497391546638,4.329279396004801,4.278499099079791,4.326688564529035,4.245163734091602,4.464261715892203,4.828791704532463,4.589398876171695,4.5241099229823964,4.572558471579219,4.2271142748104324,3.8500619340373037,2.9101946356786317,1.9683410331885378,1.0363325903063558,0.6908883935375701,0.4231691410417618,0.9655165299687544,1.5674530428383626,1.557141533564815,1.6336746953589392,1.6661637220650438,1.884881715249199,1.7101905849432246
Right,Gegesik MC.,R_M2,R_Gs_32,R_Gs_33,B.Gs.20.2,B.Gs.20,Other,sec33,2900.9,,2900.9,,2.338100329075217,1.8449231941050812,2.095964655957075,2.1927578569387287,0.4482919597515148,0.0,0.0,0.0,0.0,0.0,0.9649066307048014,2.122258521091021,3.173193918443992,4.37379215282418,4.267991274853982,0.9816723695773322,1.4060968155221187,3.72363749517747,0.5334991536756022,0.0,1.8839559938700268,1.8572386276684667,0.0,2.5404398491083673,1.8032949930519828,1.0432495373942614,0.8456258445382756,2.2826808780399803,1.5017704316343734,0.3731101394306793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9985110040862242,4.017903052164958,6.068763378175405,7.139961104940001,6.405717884570215,5.909708869368185,4.257984819208675,4.25187799264832,4.202005575738742,4.2493334815815045,4.169266200012384,4.384447019229395,4.742459726330304,4.507346903756572,4.443225224872829,4.490807581822275,4.151539439580237,3.7812282623230544,2.8581644643180346,1.9331498744951223,1.0178044267261088,0.6785362844840721,0.4156034742464944,0.9482544575664911,1.5394291954232393,1.529302041377315,1.6044668982910375,1.636375067068902,1.851182691329446,1.6796147917976487
Right,Gegesik MC.,R_M2,R_Gs_33,R_Gs_34,B.Gs.20,B.Gs.21.1,DS,sec34,2152.62,,2152.62,,1.7289651738968905,1.364273342531864,1.5499120592921232,1.6214881467192501,0.3315003965013433,0.0,0.0,0.0,0.0,0.0,0.7135236840801625,1.569355697590449,2.346495446233084,3.234307020985513,3.15606998765404,0.7259215175968793,1.039772500321502,2.753534341242284,0.39450892912427604,0.0,1.3931370959790805,1.3733802895126026,0.0,1.8785900548696843,1.3334903564564755,0.7714562525005714,0.6253186046691624,1.6879839124835678,1.1105206834776522,0.2759053703048791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.477847585386328,2.9711361667849765,4.487694731917798,5.279817953022704,4.736863939714228,4.370078005612589,3.1486704705718447,3.1441546290937925,3.1072752570230335,3.142273028477938,3.083065329099032,3.242186021179841,3.506927227830647,3.33306733092564,3.285650995406093,3.320836926922582,3.069956844808575,2.7961212351811358,2.1135392517694522,1.4295147078856116,0.7526402463420209,0.5017601642280138,0.3073281005896586,0.7012098295086496,1.138368372592307,1.1308796021412035,1.1864620843335616,1.2100573560563845,1.3689020800468672,1.2420320225218142
Right,Gegesik MC.,R_M2,R_Gs_34,R_Gs_35,B.Gs.21.1,B.Gs.21,Other,sec35,2032.76,,2032.76,,1.6404420283207588,1.2944224458626254,1.4705564465092018,1.5384678329332422,0.3145275515296355,0.0,0.0,0.0,0.0,0.0,0.6769912183535782,1.489004569079623,2.2263547047556567,3.068710260808272,2.9944789694059066,0.6887542818715706,0.9865360709233537,2.6125531780478397,0.37431004259306894,0.0,1.3218083729852532,1.3030631164801951,0.0,1.7824061042524006,1.2652155509652205,0.7319576349594191,0.5933022455727974,1.6015590105416952,1.0536619418367057,0.26177899481190936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.402181679030547,2.819013773928438,4.257924427661519,5.009490880894658,4.494336153475165,4.146329686496379,2.9874583081490056,2.983173678090706,2.9481825326145974,2.9813884155664154,2.9252121548020504,3.076185855606281,3.3273722927740628,3.1624140355295496,3.11742541991741,3.1508098291216555,2.9127748258828206,2.652959619847631,2.00532588478557,1.3563234484548845,0.7141050097165064,0.47607000647767084,0.2915928789675735,0.6653078340525453,1.0800838271962163,1.0729784823495367,1.1257151373171006,1.1481023293717136,1.2988141916723817,1.178439890534503
Right,Gegesik MC.,R_M2,R_Gs_35,R_Gs_36,B.Gs.21,B.Gs.22,DS,sec36,1824.06,,1824.06,,1.4691794397290805,1.159284394665209,1.3170299583118996,1.3778513777434842,0.2816907906271435,0.0,0.0,0.0,0.0,0.0,0.6063131532300253,1.3335520919284165,1.9939226752922168,2.7483360849272422,2.681854560295414,0.6168481497556585,0.8835414400077158,2.339801924189815,0.3352319735582419,0.0,1.1838112236368308,1.167022976948302,0.0,1.5963224279835393,1.133126707443844,0.6555410611711248,0.5313613316972451,1.4343558194551613,0.9436593519590193,0.23444919740583559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2557935349323264,2.5247079783784483,3.8133959731842086,4.486498686731811,4.0251262512921295,3.7134517529854962,2.6755668579603906,2.6717295444315843,2.6403914839463303,2.670130663794582,2.619819219750229,2.755031225619427,2.979993731245713,2.8322571603866593,2.7919653683341905,2.821864436246142,2.608680351312443,2.37598992260731,1.7959693235239482,1.2147229159522173,0.6395522548010972,0.4263681698673981,0.26115050404378143,0.595849517389689,0.9673227853866597,0.9609592404513885,1.0081901744684498,1.0282401376564645,1.1632176410322355,1.0554104492812642
Right,Gegesik MC.,R_M2,R_Gs_36,R_Gs_37,B.Gs.22,B.Gs.23,Other,sec37,1699.94,,1699.94,,1.3775100518689982,1.0869508947938098,1.2348539307913233,1.2918804003772288,0.2641147058792011,0.0,0.0,0.0,0.0,0.0,0.5684822701499015,1.2503451665924938,1.8695119558513835,2.576853773287002,2.514520360521025,0.5783599360210905,0.8284129099151235,2.1938100839120374,0.3143151890074875,0.0,1.1099473733281888,1.0942066285686727,0.0,1.4967199588477367,1.0624253153399346,0.6146386048954046,0.49820706429326705,1.3448592498821161,0.8847797673396778,0.21982074983210445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1774383514108886,2.367178932814011,3.5754592956913904,4.206563794419672,3.773978672216603,3.4817510908070886,2.508624979102366,2.505027094585905,2.4756443710348077,2.50352797603738,2.456355712377115,2.5831311709640774,2.794057150741598,2.6555385968578533,2.6177608094350133,2.6457943262924384,2.4459118531557213,2.227740133726994,1.6839098949402722,1.138930331933013,0.5996474194101508,0.3997649462734338,0.24485602959247832,0.5586715124171239,0.9069667218578531,0.901000230034722,0.9452841919581616,0.96408313855667,1.0906387264231818,0.9895581597579445
Right,Gegesik MC.,R_M2,R_Gs_37,R_Gs_38,B.Gs.23,B.Gs.24,Other,sec38,1576.1100000000001,,1576.1100000000001,,1.2860548448216733,1.014786398426783,1.1528699033350476,1.2061102897805211,0.24657968674982866,0.0,0.0,0.0,0.0,0.0,0.5307397769835164,1.1673326499606271,1.7453919156615807,2.405772121253398,2.347577128503118,0.5399616480195473,0.7734131847993826,2.048159346064815,0.29344727544867405,0.0,1.0362561021090533,1.0215604118441357,0.0,1.3973502057613167,0.9918891134044922,0.5738317151063098,0.46513026013088704,1.2555717844435872,0.8260377518432785,0.20522648087419978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0992662407481457,2.210017945767246,3.3380785450151422,3.9272829555942446,3.523417886550131,3.250591785316014,2.3420731513631687,2.338714136445473,2.311282181284293,2.3373145468964336,2.2932741290866483,2.4116327519504455,2.608555001500343,2.4792329271690674,2.4439632705332652,2.470135595100309,2.283523655228337,2.0798367228580816,1.5721122874514173,1.0633148333904892,0.5598358196159121,0.37322387974394133,0.22859962634316416,0.5215803719421582,0.8467516771690673,0.8411813107638886,0.8825251860425238,0.9000760389874828,1.0182293887174207,0.9238597307241653
Right,Ujunggebang SC.,R_M2_S01,R_Gs_08,R_Ug_01,B.Gs.4,B.Ug.1,Division,sec01,421.05,421.05,,,0.33067802854938266,0.25747754388503086,0.25823109487525714,0.1556376093106996,0.0,0.0,0.05572917540642341,0.19874734163871138,0.5072910518352572,0.23253741510697568,0.5602937073377344,0.26126713409179736,0.09658538290895065,0.12731401909722218,0.29659225501543207,0.45805296344521595,0.3886427951388888,0.496023811246142,0.0,0.0,0.33178804976851856,0.2926101666988168,0.0,0.1769716756687242,0.12315143952546295,0.007219650205761303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27060337855312644,0.36314053927624856,0.8027088301127591,0.9360935249317224,0.8538975370621881,0.7760944678439995,0.5364651331018517,0.5402554494598766,0.5529123987268517,0.5614970140496399,0.5556874517746914,0.5447564501350308,0.5554167148919753,0.5497312403549383,0.5831334032600309,0.6186112155992798,0.5395109230324074,0.48297203735853905,0.3527024739583333,0.24532145785108025,0.13536844135802467,0.09024562757201644,0.05459860468106995,0.13288668659979422,0.19425371334876543,0.20806129436728396,0.21187868441358024,0.24159882571373453,0.2737555989583333,0.31882200922710907,0.3541238425925926,0.3698807291666666,0.3277811439043209
Right,Bundemire SC.,R_M2_S02,R_Gs_10,R_Bm_01,B.Gs.5,B.Bm.1.1,Division,sec01,617.48,617.48,,,0.48494731995884766,0.3775970402520576,0.37870214098936894,0.2282463151577503,0.0,0.0,0.0817281824722915,0.29146777939691604,0.7439545865983485,0.34102173870147334,0.8216842617430336,0.3831545658686689,0.14164479809670788,0.18670908564814806,0.4349597093621398,0.6717457400977365,0.5699540509259259,0.7274309059927985,0.0,0.0,0.48657519290123447,0.42911988061556916,0.0,0.25953323902606296,0.1806045621141975,0.010587791495198881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3968463939888007,0.5325543764215602,1.177191897442172,1.3728037757388432,1.2522613731983374,1.1381612920183182,0.7867390817901234,0.7922976723251027,0.8108593942901234,0.8234489401148835,0.8149290766460903,0.798898498585391,0.8145320344650205,0.8061941486625513,0.8551792277520576,0.9072082968964336,0.7912058063271604,0.708290164180384,0.517246701388889,0.3597698463220165,0.19852109053497938,0.13234739368998627,0.0800701731824417,0.19488153720850476,0.28487776491769545,0.3051269161522633,0.3107252109053497,0.3543105163323045,0.40146920138888886,0.46756018111282566,0.5193311728395061,0.5424390277777776,0.4806989686213991
Right,Bundemire SC.,R_M2_S02,R_Bm_01,R_Bm_02,B.Bm.1.1,B.Bm.1,Other,sec02,509.27,509.27,,,0.39996294881687233,0.3114252197466564,0.3123366576110253,0.18824739411865565,0.0,0.0,0.06740576453919785,0.24038964179158426,0.6135806055531207,0.2812595401770087,0.677688579351355,0.3160088193300787,0.11682232028034985,0.15398933738425918,0.35873539416152256,0.5540259653099279,0.47007271412037027,0.5999526097929526,0.0,0.0,0.4013055459104937,0.35391896353094987,0.0,0.21405145533264738,0.148954598283179,0.008732338820301765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3273012292975911,0.43922712845793865,0.9708954421363849,1.1322274063459878,1.0328094019704563,0.9387047372970281,0.6488673514660493,0.6534518293467078,0.6687607108410494,0.6791440074695646,0.6721172035751027,0.6588958968299896,0.6717897408693415,0.664913024048354,0.7053137353716563,0.7482249941057957,0.6525513069058642,0.5841661785193758,0.4266020399305555,0.2967221442579733,0.16373135288065843,0.10915423525377227,0.06603831232853223,0.1607296114111797,0.23495449138374486,0.25165508937757197,0.25627231352880653,0.29221953205375506,0.33111391493055553,0.385622811160408,0.4283212191358025,0.447379548611111,0.3964590978652262
Right,Bundemire SC.,R_M2_S02,R_Bm_02,R_Bm_03,B.Bm.1,B.Bm.2.1,Other,sec03,409.9,409.9,,,0.32192120627572013,0.25065917406121396,0.251392769954561,0.15151610510973937,0.0,0.0,0.05425338795652051,0.19348423070349793,0.49385726670768776,0.22637949519617467,0.5454563368667316,0.2543484105551068,0.09402766525205765,0.12394256365740734,0.28873807227366244,0.44592307259516456,0.3783509837962962,0.482888398598251,0.0,0.0,0.3230018325617283,0.28486143529235247,0.0,0.17228521519204384,0.11989021508487653,0.007028463648834005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634374180475633,0.35352406376756745,0.7814519640499227,0.9113044433428644,0.8312851215812633,0.7555423877669052,0.5222587770061728,0.5259487204218106,0.5382704957561727,0.5466277783136146,0.5409720614711934,0.5303305282278806,0.5407084940843621,0.5351735789609052,0.567691205311214,0.6022295149605623,0.5252239101080246,0.4701822541580933,0.34336241319444444,0.23882499839248977,0.13178369341563786,0.08785579561042524,0.053152756344307266,0.12936765903635114,0.18910960005144034,0.20255153677983537,0.20626783693415635,0.2352009468235596,0.2665061631944444,0.31037915112740044,0.3447461419753087,0.36008576388888885,0.3191010352366254
Right,Bundemire SC.,R_M2_S02,R_Bm_03,R_Bm_04,B.Bm.2.1,B.Bm.2.2,Other,sec04,283.94,283.94,,,0.2229966023662551,0.17363299800668724,0.17414116394461587,0.10495604509602194,0.0,0.0,0.03758162228927649,0.13402759811161552,0.34209766359839194,0.15681432999756487,0.37784062524991413,0.1761885525567627,0.06513348443930043,0.08585570023148144,0.2000104616769547,0.308893381880144,0.26208582175925926,0.33449946791409463,0.0,0.0,0.22374515817901233,0.19732509377143345,0.0,0.11934292266803835,0.08304861593364196,0.004868655692729757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18248455838112987,0.24488807676546256,0.5413161031284095,0.6312656346493606,0.5758358073232104,0.5233683961515859,0.3617715470679012,0.3643275913065844,0.3728629533179012,0.3786520892275378,0.3747343428497941,0.3673628938400205,0.37455176826131686,0.37071770190329223,0.3932428417566872,0.41716772012174214,0.3638255111882716,0.32569785129458156,0.23784904513888888,0.16543539898405354,0.09128729423868312,0.06085819615912208,0.03681920867626886,0.08961369384430724,0.1309972672325103,0.14030857124485596,0.14288287294238683,0.16292499839248967,0.18461029513888885,0.21500135684585045,0.2388075617283951,0.24943340277777773,0.2210430542695473
Right,Bundemire SC.,R_M2_S02,R_Bm_04,R_Bm_05,B.Bm.2.2,B.Bm.2,Other,sec05,215.87,215.87,,,0.169536791409465,0.13200730886702675,0.13239365028077846,0.0797945391803841,0.0,0.0,0.028572039175833328,0.1018966598730522,0.26008530901241417,0.11922064315198395,0.2872594765538457,0.13395021075025837,0.04951879018775722,0.06527319155092588,0.1520612043467078,0.23484121415252057,0.19925500578703703,0.2543086572466564,0.0,0.0,0.17010589313271604,0.15001960975008571,0.0,0.09073239669067212,0.06313906008873456,0.0037014746227709123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13873685150994755,0.1861801406330929,0.41154436564883345,0.47992995897639457,0.4377885318266586,0.3978993297078356,0.27504269868827164,0.27698597286522636,0.2834751205632716,0.2878764052319102,0.2848978748713991,0.27929361095036004,0.2847590695730452,0.28184415830761317,0.2989692619920268,0.31715853963048696,0.2766042582947531,0.2476170851551783,0.18082860243055554,0.12577495097093624,0.06940264917695473,0.046268432784636486,0.027992401834705073,0.0681302672753772,0.09959280156893004,0.1066718717849794,0.10862902649176953,0.12386637811856993,0.14035297743055555,0.1634582760523834,0.18155733024691362,0.18963579861111107,0.16805157471707818
Right,Ciwaringin Utara SC.,R_M2_S03,R_Gs_17,R_Cwu_01,B.Gs.9,B.Cwu.1,Division,sec01,4400.820000000001,1955.5299999999995,2445.2900000000004,,3.3417852597736624,2.620875371334876,2.8182829594800234,2.4165608286179694,0.346266711837706,0.0,0.2588292943415822,0.9230646930168609,2.356069043095596,1.0799997419882297,3.3475420541289598,2.8526933122853273,2.8995998546170494,3.969674476064072,4.674150463229727,2.8856439179848254,2.8911055700231483,5.1799267835326654,0.41208188925325806,0.0,2.9961534915123447,2.7935583794152943,0.0,2.7841992648319613,1.9648553160365219,0.8393509462877226,0.653172724301269,1.7631732727301954,1.159987588413066,0.2881952672217935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2567937890084206,1.6865745606718499,3.7281111472518793,5.891281385575662,7.069334744575125,8.292097150289107,8.006567072416644,7.457031572035583,7.132691664590862,5.896748390614285,5.865049390753599,5.775759184510032,5.861826562499999,5.773575831618657,6.094917809606483,6.536225222908091,5.987246521347737,5.675128155006861,5.10685577980324,4.346078761038237,3.549378254940415,2.626822445666152,1.7467693029835392,1.4033463916752402,1.4263049393432787,1.2873402220507544,1.7164965082733192,2.3111603949652775,2.452687374131945,2.72005272767704,2.908655310410237,3.147757080761316,2.819707886338305
Right,Ciwaringin Utara SC.,R_M2_S03,R_Cwu_01,R_Cwu_02,B.Cwu.1,B.Cwu.2,Other,sec02,4194.72,1749.4299999999996,2445.2900000000004,,3.1799214866255143,2.494842544367283,2.691881276416752,2.340377688185871,0.346266711837706,0.0,0.2315503891016727,0.8257797455955608,2.1077548623967566,0.9661748726056202,3.0732835739429794,2.724805516687846,2.8523222215151978,3.9073554656474063,4.52897135443343,2.6614313167116777,2.700868590856481,4.93712781073174,0.41208188925325806,0.0,2.8337463734567896,2.650328465256344,0.0,2.697573300325789,1.9045738490226332,0.8358169956704384,0.653172724301269,1.7631732727301954,1.159987588413066,0.2881952672217935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1243359898876524,1.5088206949912066,3.335192753032097,5.433072442484751,6.651359961560004,7.912206235142099,7.7439724543610895,7.1925816299059555,6.862046265285305,5.6219009031528655,5.593045629179525,5.509106045042438,5.589955324074074,5.504487579303841,5.809479513888889,6.233420872985253,5.723161017875515,5.4387179023062435,4.93421124855324,4.225996223422497,3.4831166808663405,2.582648062950103,1.7200438014403292,1.3382996131258575,1.3312195805469826,1.1854961826989028,1.6127838925325786,2.192900050636574,2.318686592881945,2.563992364058213,2.7353150326324593,2.9667039557613153,2.659262110875342
Right,Ciwaringin Utara SC.,R_M2_S03,R_Cwu_02,R_Cwu_03,B.Cwu.2,B.Cwu.3,Other,sec03,4109.2300000000005,1663.9399999999996,2445.2900000000004,,3.112780613425926,2.4425642989647627,2.639450030006858,2.308777025034294,0.346266711837706,0.0,0.22023513626829155,0.7854260815730137,2.0047544775935355,0.9189604714240615,2.9595215289594785,2.671757832817741,2.832711523534231,3.881505624790924,4.468751257339808,2.568428234310699,2.621958550347222,4.836415126671811,0.41208188925325806,0.0,2.766380121527778,2.590916891450188,0.0,2.661640967935528,1.8795691784014912,0.8343511177554865,0.653172724301269,1.7631732727301954,1.159987588413066,0.2881952672217935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0693926747647293,1.4350886329968433,3.172210736914439,5.243007995396726,6.477984589410742,7.754627999645167,7.6350485635431875,7.082888153182703,6.749782921342404,5.507894538751716,5.480218838413065,5.398498685056585,5.477183503729424,5.392870137817216,5.691080096611367,6.107818040016288,5.6136187098122425,5.340655250664439,4.8625985315393505,4.1761861499592765,3.455631469960991,2.5643245890132036,1.7089580997085048,1.3113182977537727,1.2917783028978056,1.1432514135373801,1.5697640404235256,2.1438458204732513,2.2631032508680557,2.499258737247085,2.663413720904065,2.891603365483537,2.5927094211891277
