Node,2-12,7,,,,,,,,,,,,,,,,,,,,,,,
Canal,Canal Key,Type_Child Node,Parent Key,Child Key,Parent Name,Child Name,Section,ID,Class,under confirm,Direction,Length,Offset,Photo,Hilight_ChildNode,Area,Cum_Area,fishpond,A,Bigger_ID P3A,Latest Growing Stage,UPI,Golongan_Canal,Golongan_TB,Bank
Pringga SC.,L_M2_S05,Str,L_Lk_01,L_Pr_01,B.Lk.1,B.Pr.1.1,sec01,L_M2_S05_sec01,Division,,right,160,0,19-CQ_PPrxRbkc4LXGRfA5x-56lL0fd9b,,,903,,12.34,,,,Left_Golongan_1,FALSE,
Pringga SC.,L_M2_S05,Str,L_Pr_01,L_Pr_02,B.Pr.1.1,B.Pr.1,sec02,L_M2_S05_sec02,Other,,up,210,0,1rkfvB9ikhFFn5LU9OGxyYrCu7wEx_nzZ,,,866,,12.34,,,,Left_Golongan_1,FALSE,
Pringga SC.,L_M2_S05,Str,L_Pr_02,L_Pr_03,B.Pr.1,B.Pr.2.1,sec03,L_M2_S05_sec03,Other,,up,100,0,1wKsfApaUUEgryDf05-6XhzWmKXOZQB2F,,,767,,12.34,,,,Left_Golongan_1,FALSE,
Pringga SC.,L_M2_S05,Str,L_Pr_03,L_Pr_04,B.Pr.2.1,B.Pr.2.2,sec04,L_M2_S05_sec04,Other,,up,100,0,1gK21m1mWQf8YFJaRK001208Y6ZO9UbhT,,,759,,12.34,,,,Left_Golongan_1,FALSE,
Pringga SC.,L_M2_S05,Str,L_Pr_04,L_Pr_05,B.Pr.2.2,B.Pr.2,sec05,L_M2_S05_sec05,Other,,up,100,0,1MAE-eCHF-myMTs9xfVIM4QHYcTmpleRY,,,622,,12.34,,,,Left_Golongan_1,FALSE,
Pringga SC.,L_M2_S05,Str,L_Pr_05,L_Pr_06,B.Pr.2,B.Pr.3.1,sec06,L_M2_S05_sec06,Other,,up,100,0,1mjFVhcGDTn0FxCxOBSVtl9ZL7XlV68Q0,,,,,12.34,,,,Left_Golongan_1,FALSE,
Pringga SC.,L_M2_S05,Str,L_Pr_06,L_Pr_07,B.Pr.3.1,B.Pr.3.2,sec07,L_M2_S05_sec07,Other,,up,100,0,1UBIUbBy7KJ9e2GQKAq04wOeo3kkwAyi2,,,573,,12.34,,,,Left_Golongan_1,FALSE,
Pringga SC.,L_M2_S05,Str,L_Pr_07,L_Pr_08,B.Pr.3.2,B.Pr.3.3,sec08,L_M2_S05_sec08,Other,,up,100,0,1ir0mZ4ZM45E91X3wNB_Wvl7E1CsWfMZy,,,531,,12.34,,,,Left_Golongan_1,FALSE,
Pringga SC.,L_M2_S05,Str,L_Pr_08,L_Pr_09,B.Pr.3.3,B.Pr.3.4,sec09,L_M2_S05_sec09,Other,,up,100,0,1iKOu71JaRz-W7TAr69uIpS8qZxLnSo_9,,,338,,12.34,,,,Left_Golongan_1,FALSE,
Pringga SC.,L_M2_S05,Str,L_Pr_09,L_Pr_10,B.Pr.3.4,B.Pr.3.5,sec10,L_M2_S05_sec10,Other,,up,100,0,1Y3knJueV_g6liMBFCWTqhB1QoiCL7NWG,,,314,,12.34,,,,Left_Golongan_1,FALSE,
Pringga SC.,L_M2_S05,Str,L_Pr_10,L_Pr_11,B.Pr.3.5,B.Pr.3,sec11,L_M2_S05_sec11,Other,,up,100,0,,,,252,,12.34,,,,Left_Golongan_1,FALSE,
Lengkrang SC.,L_M2_S06,Str,L_Lk_01,L_Lk_02,B.Lk.1,B.Lk.2,sec02,L_M2_S06_sec02,Other,,left,160,0,1GYKvo7DHyO-jwDk5RHWXMlS6-K9X9hUu,,,"1,147",,12.34,,,,Left_Golongan_1,FALSE,
Lengkrang SC.,L_M2_S06,Str,L_Lk_02,L_Lk_03,B.Lk.2,B.Lk.3,sec03,L_M2_S06_sec03,Other,,up,210,0,1nRqw9goShK0EkP9UCGsFEtlJXPjKiDL0,,,"1,020",,12.34,,,,Left_Golongan_1,FALSE,
Lengkrang SC.,L_M2_S06,Str,L_Lk_03,L_Lk_04,B.Lk.3,B.Lk.4.1,sec04,L_M2_S06_sec04,Other,,up,100,0,1pYJMgyEUgojHvnK6PCJPqGSyjxT3OB0f,,,928,,12.34,,,,Left_Golongan_1,FALSE,
Lengkrang SC.,L_M2_S06,Str,L_Lk_04,L_Lk_05,B.Lk.4.1,B.Lk.4,sec05,L_M2_S06_sec05,Other,,up,150,0,1e_y86SS3C7p_CkajYK4RhoNUkq9QikCr,,,842,,12.34,,,,Left_Golongan_1,FALSE,
Lengkrang SC.,L_M2_S06,Str,L_Lk_05,L_Lk_06,B.Lk.4,B.Lk.5.1,sec06,L_M2_S06_sec06,DS,,left,240,0,1iizR7RrEz1CG1BwlWYfLDPAjYDSFiNQx,,,595,,12.34,,,,Left_Golongan_1,FALSE,
Lengkrang SC.,L_M2_S06,Str,L_Lk_06,L_Lk_07,B.Lk.5.1,B.Lk.5.2,sec07,L_M2_S06_sec07,Other,,left,100,0,1DXHjx4k7Mn0aP4SI15Jnd_gcHmcedLxL,,,397,,12.34,,,,Left_Golongan_1,FALSE,
Lengkrang SC.,L_M2_S06,Str,L_Lk_07,L_Lk_08,B.Lk.5.2,B.Lk.5.3,sec08,L_M2_S06_sec08,Other,,left,100,0,1Av2AF9diY_K0CDC3CM_vrtfyrYcAaOwu,,,392,,12.34,,,,Left_Golongan_1,FALSE,
Lengkrang SC.,L_M2_S06,Str,L_Lk_08,L_Lk_09,B.Lk.5.3,B.Lk.5.4,sec09,L_M2_S06_sec09,Other,,left,100,0,17r2hit27O9kjLLvY7a4GshrDrgDOOHl7,,,379,,12.34,,,,Left_Golongan_1,FALSE,
Lengkrang SC.,L_M2_S06,Str,L_Lk_09,L_Lk_10,B.Lk.5.4,B.Lk.5,sec10,L_M2_S06_sec10,Other,,left,100,0,1G-1QhcaVK46gnHRJSWPgoovmXDXdbHtJ,,,379,,12.34,,,,Left_Golongan_1,FALSE,
Tlakop SC.,L_M2_S07,Str,L_Lk_05,L_Tl_01,B.Lk.4,B.Tl.1.1,sec01,L_M2_S07_sec01,Division,,up,120,0,1iizR7RrEz1CG1BwlWYfLDPAjYDSFiNQx,,,199,,12.34,,,,Left_Golongan_1,FALSE,
Tlakop SC.,L_M2_S07,Str,L_Tl_01,L_Tl_02,B.Tl.1.1,B.Tl.1.2,sec02,L_M2_S07_sec02,Other,,up,100,0,1zVp01wb5YJBh9zFuly0rP_GSRbb5PzC3,,,196,,12.34,,,,Left_Golongan_1,FALSE,
Tlakop SC.,L_M2_S07,Str,L_Tl_02,L_Tl_03,B.Tl.1.2,B.Tl.1.3,sec03,L_M2_S07_sec03,Other,,up,100,0,1dqYaVNY4IqA89kdJf-89NTWC6RG5Ev33,,,194,,12.34,,,,Left_Golongan_1,FALSE,
Tlakop SC.,L_M2_S07,Str,L_Tl_03,L_Tl_04,B.Tl.1.3,B.Tl.1,sec04,L_M2_S07_sec04,Other,,up,100,0,1AJzjdkH_LVJIuLEqYEacN2meshua4A-e,,,193,,12.34,,,,Left_Golongan_1,FALSE,
Kiapit SC.,L_M2_S08,Str,L_Bt_15,L_K_01,B.Bt.10,B.K.1,sec01,L_M2_S08_sec01,Division,,up,180,0,1VX4d7oDm0vnjCfYYIDcKVZatb7vD4KAx,,,524,,12.34,,,,Left_Golongan_2_1,FALSE,
Kiapit SC.,L_M2_S08,Str,L_K_01,L_K_02,B.K.1,B.K.2.1,sec02,L_M2_S08_sec02,Other,,up,100,0,1x2pOjtAi454zMp2VqrY_HUT7F1o4P-dB,,,388,,12.34,,,,Left_Golongan_2_1,FALSE,
Kiapit SC.,L_M2_S08,Str,L_K_02,L_K_03,B.K.2.1,B.K.2,sec03,L_M2_S08_sec03,Other,,up,100,0,1Qmu2UsLRvNVcwhNHsCl1-9MT5f8HQuH8,,,361,,12.34,,,,Left_Golongan_2_1,FALSE,
Kiapit SC.,L_M2_S08,Str,L_K_03,L_K_04,B.K.2,B.K.3,sec04,L_M2_S08_sec04,Other,,up,100,0,1NSi0jnumB_6o72IBERN01vwInc2tJg3G,,,289,,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Bt_31,L_Ps_01,B.Bt.14,B.Ps.1,sec01,L_M2_S09_sec01,Division,,up,180,0,Not Available,,,"2,644",,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_01,L_Ps_02,B.Ps.1,B.Ps.2,sec02,L_M2_S09_sec02,Other,,up,120,0,1YEzICqk6AAi0LnDv9AcI5uov3GvEMrtg,,,"2,306",,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_02,L_Ps_03,B.Ps.2,B.Ps.3,sec03,L_M2_S09_sec03,Other,,up,120,0,1hpUEUrr-OL-Y5ONIexRLUJ1HG13nbXnC,,,"1,936",,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_03,L_Ps_04,B.Ps.3,B.Ps.4,sec04,L_M2_S09_sec04,Other,,up,120,0,1imTiprsSwTSmhgVHFk8vSXLUKnwM83tZ,,,"1,571",,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_04,L_Ps_05,B.Ps.4,B.Ps.5,sec05,L_M2_S09_sec05,Other,,up,120,0,1_XSo7yLbENHMsHIka013BaGFopQ6OdXl,,,"1,329",,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_05,L_Ps_06,B.Ps.5,B.Ps.6.1,sec06,L_M2_S09_sec06,Other,,up,120,0,1T2WiFmVqdonLsk60hU4PvsFONkM1Tery,,,711,,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_06,L_Ps_07,B.Ps.6.1,B.Ps.6.2,sec07,L_M2_S09_sec07,Other,,up,100,0,1p0VqLnyWaikgXMFJ1YbD-0YN2mUD7d8Y,,,692,,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_07,L_Ps_08,B.Ps.6.2,B.Ps.6.3,sec08,L_M2_S09_sec08,Other,,up,100,0,10XoVYZvOW4LVOKz50z8jnxVO777H3neE,,,649,,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_08,L_Ps_09,B.Ps.6.3,B.Ps.6,sec09,L_M2_S09_sec09,Other,,up,100,0,1RS4bYLU1LvqAXhON_Vcv7gpaiZvw5FXC,,,575,,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_09,L_Ps_10,B.Ps.6,B.Ps.7,sec10,L_M2_S09_sec10,Other,,up,100,0,1UWZ2nLQSLeTMsESDkUEp5VZtHSGkOXEF,,,441,,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_10,L_Ps_11,B.Ps.7,B.Ps.8.1,sec11,L_M2_S09_sec11,Other,,up,100,0,1j7hKNP7wzefFJCf-KoxZh5dQWgDTpWt9,,,333,,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_11,L_Ps_12,B.Ps.8.1,B.Ps.8.2,sec12,L_M2_S09_sec12,Other,,up,100,0,1hG2yebdBB61Z8jU8p6tVIMqvB5CbR52I,,,266,,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_12,L_Ps_13,B.Ps.8.2,B.Ps.8.3,sec13,L_M2_S09_sec13,Other,,up,100,0,15-pbj_VrUqkyMnUZ5sviJZEiEENG_xWZ,,,209,,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_13,L_Ps_14,B.Ps.8.3,B.Ps.8.4,sec14,L_M2_S09_sec14,Other,,up,100,0,1ledkwuGfdcP0Q0xapJNaWAoNEsEwWgP9,,,160,,12.34,,,,Left_Golongan_2_1,FALSE,
Pasir Angin SC.,L_M2_S09,Str,L_Ps_14,L_Ps_15,B.Ps.8.4,B.Ps.8,sec15,L_M2_S09_sec15,Other,,up,100,0,1ieCAwwZe5ZFdsA30Mp7xChV-RA0hA9Db,,,123,,12.34,,,,Left_Golongan_2_1,FALSE,
Cibereng SC.,L_M2_S10,Str,L_Bt_32,L_Cbr_01,B.Bt.15,B.Cbr.1,sec01,L_M2_S10_sec01,Division,,up,180,0,Not Available,,,"1,332",,12.34,,,,Left_Golongan_2_1,FALSE,
Cibereng SC.,L_M2_S10,Str,L_Cbr_01,L_Cbr_02,B.Cbr.1,B.Cbr.2.1,sec02,L_M2_S10_sec02,Other,,up,100,0,1jCBLlyomIqozR26tjEuEJpBdGWTffKs5,,,"1,255",,12.34,,,,Left_Golongan_2_1,FALSE,
Cibereng SC.,L_M2_S10,Str,L_Cbr_02,L_Cbr_03,B.Cbr.2.1,B.Cbr.2.2,sec03,L_M2_S10_sec03,Other,,up,100,0,1EjI9cl8I94oNR17sskrJtlShoNYJKGA_,,,"1,221",,12.34,,,,Left_Golongan_2_1,FALSE,
Cibereng SC.,L_M2_S10,Str,L_Cbr_03,L_Cbr_04,B.Cbr.2.2,B.Cbr.2,sec04,L_M2_S10_sec04,Other,,up,100,0,1EEJiCP3j-BdTxfl-a2lcKfNpee_qcb3b,,,"1,178",,12.34,,,,Left_Golongan_2_1,FALSE,
Cibereng SC.,L_M2_S10,Str,L_Cbr_04,L_Cbr_05,B.Cbr.2,B.Cbr.3.1,sec05,L_M2_S10_sec05,Other,,up,100,0,1pvm9Aupyc7imZcdDk9n9XhN7RVHlhRr7,,,"1,054",,12.34,,,,Left_Golongan_2_1,FALSE,
Cibereng SC.,L_M2_S10,Str,L_Cbr_05,L_Cbr_06,B.Cbr.3.1,B.Cbr.3,sec06,L_M2_S10_sec06,Other,,up,100,0,1Qlbz9GyDIsn9HE5Yc6EZzjGgpXUR0WgG,,,"1,028",,12.34,,,,Left_Golongan_2_1,FALSE,
Cibereng SC.,L_M2_S10,Str,L_Cbr_06,L_Cbr_07,B.Cbr.3,B.Cbr.4.1,sec07,L_M2_S10_sec07,DS,,up,120,0,1dEcQ5UUbAck3pLSjeHGaRqctOlx9jqvx,,,628,,12.34,,,,Left_Golongan_2_1,FALSE,
Cibereng SC.,L_M2_S10,Str,L_Cbr_07,L_Cbr_08,B.Cbr.4.1,B.Cbr.4,sec08,L_M2_S10_sec08,Other,,up,100,0,1SPQs2R4cw67tGg50B9L0h3N2TrzbJQFN,,,618,,12.34,,,,Left_Golongan_2_1,FALSE,
Cibereng SSC.,L_M2_S11,Str,L_Cbr_06,L_SCbr_01,B.Cbr.3,B.SCbr.1,sec01,L_M2_S11_sec01,Division,,right,330,0,1dEcQ5UUbAck3pLSjeHGaRqctOlx9jqvx,,,353,,12.34,,,,Left_Golongan_2_1,FALSE,
Cibereng SSC.,L_M2_S11,Str,L_SCbr_01,L_SCbr_02,B.SCbr.1,B.SCbr.2,sec02,L_M2_S11_sec02,Other,,up,100,0,1wLxbwM_47N_69NmPdT6sVHrE-Q1yk4qj,,,273,,12.34,,,,Left_Golongan_2_1,FALSE,
Cibereng SSC.,L_M2_S11,Str,L_SCbr_02,L_SCbr_03,B.SCbr.2,B.SCbr.3,sec03,L_M2_S11_sec03,Other,,up,100,0,1bUCltiuVczx76AJvwQ9ts9nXt8GEYIZq,,,217,,12.34,,,,Left_Golongan_2_1,FALSE,
Mecat SC.,L_M2_S12,Str,L_Bt_34,L_Mt_01,B.Bt.17,B.Mt.1,sec01,L_M2_S12_sec01,Division,,up,180,0,1pw06py1ZwpXRfCHrnidE7kEBZKqN6nLw,,,904,,12.34,,,,Left_Golongan_3_1,FALSE,
Mecat SC.,L_M2_S12,Str,L_Mt_01,L_Mt_02,B.Mt.1,B.Mt.2,sec02,L_M2_S12_sec02,Other,,up,120,0,1HGYWPqU7EsvuXV2fE2G64VJxrAh8jAv4,,,715,,12.34,,,,Left_Golongan_3_1,FALSE,
Mecat SC.,L_M2_S12,Str,L_Mt_02,L_Mt_03,B.Mt.2,B.Mt.3,sec03,L_M2_S12_sec03,Other,,up,120,0,1AfTV_G_VniFvwPFZIknO3UHv7b1mj3Ah,,,437,,12.34,,,,Left_Golongan_3_1,FALSE,
Mecat SC.,L_M2_S12,Str,L_Mt_03,L_Mt_04,B.Mt.3,B.Mt.4,sec04,L_M2_S12_sec04,Other,,up,100,0,1vmt4wcTmUEViTDEfNKa4G9Ds6MmRtgVG,,,361,,12.34,,,,Left_Golongan_3_1,FALSE,
Mecat SC.,L_M2_S12,Str,L_Mt_04,L_Mt_05,B.Mt.4,B.Mt.5,sec05,L_M2_S12_sec05,Other,,up,100,0,1W0BUoftq6RkNHfAWC70AdGtsEjaRiAjH,,,283,,12.34,,,,Left_Golongan_3_1,FALSE,
Mecat SC.,L_M2_S12,Str,L_Mt_05,L_Mt_06,B.Mt.5,B.Mt.6,sec06,L_M2_S12_sec06,Other,,up,100,0,1WsnA1MP2_YCiROC7wQFesfvVdEgJnWe3,,,207,,12.34,,,,Left_Golongan_3_1,FALSE,
Mecat SC.,L_M2_S12,Str,L_Mt_06,L_Mt_07,B.Mt.6,B.Mt.7,sec07,L_M2_S12_sec07,Other,,up,100,0,1YmYv438G-X_82rTHsw2MPJDclMXn3TFb,,,180,,12.34,,,,Left_Golongan_3_1,FALSE,
Ciluncat SC.,L_M2_S13,Str,L_Bt_39,L_Cl_01,B.Bt.19,B.Cl.1,sec01,L_M2_S13_sec01,Division,,up,200,0,,,,"1,430",,12.34,,,,Left_Golongan_3_1,FALSE,
Ciluncat SC.,L_M2_S13,Str,L_Cl_01,L_Cl_02,B.Cl.1,B.Cl.2,sec02,L_M2_S13_sec02,Other,,up,100,0,Not Available,,,"1,187",,12.34,,,,Left_Golongan_3_1,FALSE,
Ciluncat SC.,L_M2_S13,Str,L_Cl_02,L_Cl_03,B.Cl.2,B.Cl.3,sec03,L_M2_S13_sec03,DS,,right,240,0,Not Available,,,529,,12.34,,,,Left_Golongan_3_1,FALSE,
Ranjeng SC.,L_M2_S14,Str,L_Cl_02,L_Rj_01,B.Cl.2,B.Rj.1,sec01,L_M2_S14_sec01,Division,,up,120,0,Not Available,,,437,,12.34,,,,Left_Golongan_3_1,FALSE,
Ranjeng SC.,L_M2_S14,Str,L_Rj_01,L_Rj_02,B.Rj.1,B.Rj.2,sec02,L_M2_S14_sec02,Other,,up,100,0,Not Available,,,255,,12.34,,,,Left_Golongan_3_1,FALSE,
Plasah SC.,L_M2_S15,Str,L_Bt_43,L_Pl_01,B.Bt.21,B.Pl.1.1,sec01,L_M2_S15_sec01,Division,,right,250,0,Not Available,,,"1,036",,12.34,,,,Left_Golongan_3_1,FALSE,
Plasah SC.,L_M2_S15,Str,L_Pl_01,L_Pl_02,B.Pl.1.1,B.Pl.1,sec02,L_M2_S15_sec02,Other,,right,100,0,1XClzkkurIL-gdHZd3qrcdDbZ4XkViTC1,,,971,,12.34,,,,Left_Golongan_3_1,FALSE,
Tipar SC.,L_M2_S16,Str,L_Bt_43,L_Tp_01,B.Bt.21,B.Tp.1,sec01,L_M2_S16_sec01,Division,,up,120,0,Not Available,,,733,,12.34,,,,Left_Golongan_3_1,FALSE,
Tipar SC.,L_M2_S16,Str,L_Tp_01,L_Tp_02,B.Tp.1,B.Tp.2,sec02,L_M2_S16_sec02,Other,,up,100,0,Not Available,,,632,,12.34,,,,Left_Golongan_3_1,FALSE,
Tipar SC.,L_M2_S16,Str,L_Tp_02,L_Tp_03,B.Tp.2,B.Tp.3,sec03,L_M2_S16_sec03,Other,,up,100,0,1u5Ad2XOhTYAEzO_Vo6DOBbEkfAYYaUC7,,,547,,12.34,,,,Left_Golongan_3_1,FALSE,
Tipar SC.,L_M2_S16,Str,L_Tp_03,L_Tp_04,B.Tp.3,B.Tp.4.1,sec04,L_M2_S16_sec04,Other,,up,100,0,Not Available,,,180,,12.34,,,,Left_Golongan_3_1,FALSE,
Tipar SC.,L_M2_S16,Str,L_Tp_04,L_Tp_05,B.Tp.4.1,B.Tp.4,sec05,L_M2_S16_sec05,Other,,up,100,0,Not Available,,,153,,12.34,,,,Left_Golongan_3_1,FALSE,
Utara MC.,L_M3,Str,L_Cpl_12,L_Ut_01,B.Cpl.5,B.Ut.1.1,sec01,L_M3_sec01,Division,,up,270,0,1WLKrlVB5n_WJ-XMQmL1URO9gI0G97n_G,,,"17,935",,12.34,,,,Left_Golongan_1,FALSE,
Utara MC.,L_M3,Str,L_Ut_01,L_Ut_02,B.Ut.1.1,B.Ut.1,sec02,L_M3_sec02,Other,,up,100,0,13k0407nqjkl8-ayz7XVAtC-wtSubYwSk,,,"17,888",,12.34,,,,Left_Golongan_1,FALSE,
Utara MC.,L_M3,Str,L_Ut_02,L_Ut_03,B.Ut.1,B.Ut.2,sec03,L_M3_sec03,Other,,up,100,0,1Q6HCKpB-otc_CbI4veNDMVMgzGIsDPfX,#,,"17,724",,12.34,,,,Left_Golongan_1,FALSE,
Utara MC.,L_M3,Str,L_Ut_03,L_Ut_04,B.Ut.2,B.Ut.3,sec04,L_M3_sec04,DS,,up,350,0,17jOBPQJvfYTN68Smq2zeV1f-B3vuLkiw,#,,"16,674",,12.34,,,,Left_Golongan_1,FALSE,
Utara MC.,L_M3,Str,L_Ut_04,L_Ut_05,B.Ut.3,B.Ut.4,sec05,L_M3_sec05,DS,,up,350,0,1C3dm2YxtSL_uaGtAoX7V88G4hKdLonHY,#,,"15,983",,12.34,,,,Left_Golongan_1,FALSE,
Utara MC.,L_M3,Str,L_Ut_05,L_Ut_06,B.Ut.4,B.Ut.5.1,sec06,L_M3_sec06,DS,,up,180,0,1M2ZOEffi5Zqkk3CJnb97zupylcNvdu7m,,,"15,315",,12.34,,,,Left_Golongan_1,FALSE,
Utara MC.,L_M3,Str,L_Ut_06,L_Ut_07,B.Ut.5.1,B.Ut.5.2,sec07,L_M3_sec07,DS,,up,100,0,Not Available,,,"15,177",,12.34,,,,Left_Golongan_1,FALSE,
Utara MC.,L_M3,Str,L_Ut_07,L_Ut_08,B.Ut.5.2,B.Ut.5,sec08,L_M3_sec08,Other,,up,100,0,Not Available,,,"15,170",,12.34,,,,Left_Golongan_1,FALSE,
Utara MC.,L_M3,Str,L_Ut_08,L_Ut_09,B.Ut.5,B.Ut.6,sec09,L_M3_sec09,Other,,up,100,0,1oogn6EV7L2mzjGeBByONf8R6xvVzu0eE,#,,"15,136",,12.34,,,,Left_Golongan_1,FALSE,
Utara MC.,L_M3,Str,L_Ut_09,L_Ut_10,B.Ut.6,B.Ut.7.1,sec10,L_M3_sec10,DS,,up,180,0,Not Available,,,"15,012",,12.34,,,,Left_Golongan_1,FALSE,
Utara MC.,L_M3,Str,L_Ut_10,L_Ut_11,B.Ut.7.1,B.Ut.7,sec11,L_M3_sec11,Other,,up,100,0,Not Available,,,"14,982",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_11,L_Ut_12,B.Ut.7,B.Ut.8,sec12,L_M3_sec12,DS,,up,100,0,Not Available,,,"14,966",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_12,L_Ut_13,B.Ut.8,B.Ut.9.1,sec13,L_M3_sec13,DS,,up,100,0,Not Available,,,"14,933",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_13,L_Ut_14,B.Ut.9.1,B.Ut.9,sec14,L_M3_sec14,Other,,up,180,0,Not Available,#,,"14,838",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_14,L_Ut_15,B.Ut.9,B.Ut.10.1,sec15,L_M3_sec15,DS,,up,180,0,Not Available,,,"12,835",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_15,L_Ut_16,B.Ut.10.1,B.Ut.10.2,sec16,,,,up,100,0,,,,,,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_16,L_Ut_17,B.Ut.10.2,B.Ut.10,sec17,L_M3_sec16,Other,,up,65.6,0,Not Available,#,,"8,505",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_17,L_Ut_18,B.Ut.10,B.Ut.11.1,sec18,L_M3_sec17,DS,,up,180,0,Not Available,,,"8,457",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_18,L_Ut_19,B.Ut.11.1,B.Ut.11,sec19,L_M3_sec18,Other,,up,100,0,Not Available,,,"8,199",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_19,L_Ut_20,B.Ut.11,B.Ut.12.1,sec20,L_M3_sec19,DS,,up,180,0,1k0hHnw6v7Lgg-zeJM9ucnAglzc5dBQJ8,,,"8,155",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_20,L_Ut_21,B.Ut.12.1,B.Ut.12,sec21,L_M3_sec20,Other,,up,180,0,1I9ffUMmBXUuZED34IA0l6Ur5-GxRU2jo,#,,"6,316",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_21,L_Ut_22,B.Ut.12,B.Ut.13,sec22,L_M3_sec21,DS,,up,180,0,19joa4Nig_zLpPzegVpBwUmQkbEVosJ7D,,,"6,229",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_22,L_Ut_23,B.Ut.13,B.Ut.14,sec23,L_M3_sec22,Other,,up,180,0,1ZoWD8E0NqxUrTca2Dm07JlezTS2zKOPH,,,"6,141",,12.34,,,,Left_Golongan_2_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_23,L_Ut_24,B.Ut.14,B.Ut.15,sec24,L_M3_sec23,Other,,up,280,0,1u-7_AYFlh4F9hpF9tLAJ0t0kcfTd7dtS,#,,"3,097",,12.34,,,,Left_Golongan_3_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_24,L_Ut_25,B.Ut.15,B.Ut.16.1,sec25,L_M3_sec24,DS,,left,160,0,1tTI16KULzjWLrVA0d4iIEZaeKz3fl3Hj,,,"3,056",,12.34,,,,Left_Golongan_3_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_25,L_Ut_26,B.Ut.16.1,B.Ut.16.2,sec26,L_M3_sec25,Other,,left,160,0,Not Available,,,"3,020",,12.34,,,,Left_Golongan_3_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_26,L_Ut_27,B.Ut.16.2,B.Ut.16,sec27,L_M3_sec26,Other,,up,150,0,1zshPG4okdQvTWAWucbSH-WS9FxKJ4MBk,,,"2,890",,12.34,,,,Left_Golongan_3_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_27,L_Ut_28,B.Ut.16,B.Ut.17,sec28,L_M3_sec27,DS,,up,150,0,1Cuz2CSF4VaL92HzUFqQBDpTKDvnHXNpR,,,"2,542",,12.34,,,,Left_Golongan_3_2,FALSE,
Utara MC.,L_M3,Str,L_Ut_28,L_Ut_29,B.Ut.17,B.Ut.18,sec29,L_M3_sec28,DS,,up,160,0,1n3dIQmrDj8saFQMO8p2vyzd5k3MPJRua,#,,,,12.34,,,,Left_Golongan_3_2,FALSE,
Bangodua SC.,L_M3_S01,Str,L_Ut_03,L_B_01,B.Ut.2,B.B.1.1,sec01,L_M3_S01_sec01,Division,,right,450,0,17jOBPQJvfYTN68Smq2zeV1f-B3vuLkiw,,,612,,12.34,,,,Left_Golongan_1,FALSE,
